2018-04-13 23:59:53,984944293105184768,1459332824,StormfrontProd,b'The view from our carpark yesterday afternoon during the #Whyalla #duststorm. #StormfrontProductions indeed!\xe2\x80\xa6 https://t.co/cr6yMQzS9x',231,702,0,1
2018-04-13 23:59:52,984944290249035776,37288267,TheresOnlyWun,b'RT @gfrealskillz: Reposting @hotinridotcom: - via @Crowdfire \n#photooftheweek #photooftheday #photgraphy #photosbyhotinri #instaphoto to @t\xe2\x80\xa6',1148,1123,1,0
2018-04-13 23:59:52,984944288617369601,14740539,rtapiap,"b""RT @MusicBeat5: Born Apr.13,1951 #drummer for Bruce Springsteen's E Street Band, Max Weinberg. #Music #Birthday https://t.co/JZ8HwdObO8""",1127,1926,3,0
2018-04-13 23:59:48,984944273266061312,585490397,mars_on_world,b'\xe2\x9e\x9dMASAKI YODA -Rock on baby(sample)(1/3 Quality)- https://t.co/5ShRVZMlZC  #music #musik #japan #INFORMATION',55477,44548,0,0
2018-04-13 23:59:46,984944265771081728,2339839818,bethelradiotz,b'#NowPlaying Bonde [wsX] - Elandre | Bethel Radio (Be Inspired) \n#Tanzania #Injili #Music',56,14,0,0
2018-04-13 23:59:45,984944261392158721,890306940248698881,AliceMinguez,b'Stream I Breathe You In by @AliceMinguez  on @IndieSoundMusic #RT #musicbiz #music #indiemusic #indiesound\xe2\x80\xa6 https://t.co/WpOu70Zn38',246,396,0,0
2018-04-13 23:59:45,984944259605434369,738522813506674688,HindsBandArg,b'#FirstAndLast Fun interview!\xe2\x9c\xa8 #amazonmusicuk\n#IDontRun #hinds #hindsband #vivahinds\n#music #love\xe2\x80\xa6 https://t.co/M1rQJspOHF',44,14,0,0
2018-04-13 23:59:43,984944250969260033,950447322760179712,CHASE20795738,"b'RT @MarionFiedlerTN: New #music #video for a brand-new #song #original coming soon. I recorded it in a #warehouse, as you see, with Bagheer\xe2\x80\xa6'",112,153,11,0
2018-04-13 23:59:39,984944235244765184,585490397,mars_on_world,b'\xe2\x9e\x9eMASAKI YODA -CRY-M(second season)(sample)(1/3 Quality)- https://t.co/mYKiW45yRK  #music #musik #japan #INFORMATION',55477,44548,0,0
2018-04-13 23:59:37,984944226197651457,311832407,aftershockpromo,b'Hot off the press is the debut video from #BlueRuin \n\nhttps://t.co/rhDqwrhg7V\n\nSubscribe to our fb page for new mus\xe2\x80\xa6 https://t.co/BdPSeizxkd',126,669,4,3
2018-04-13 23:59:35,984944215892398080,921473773651595266,jazz_promo,"b'RT @APassion4Jazz: #jazz #piano ""We open our minds, stretch forth, take chances &amp; venture through #music to something new &amp; different."" - H\xe2\x80\xa6'",7778,1697,2,0
2018-04-13 23:59:33,984944210980851712,805708723616448512,HealhGlyn,b'RT @KISSRCGame: The #weekend is here! How will you KISSify it?\n\nCan we suggest some #KISSRockCity ?\n\n#iOS : https://t.co/qeZOTBz2KZ\n\n#Andro\xe2\x80\xa6',420,136,37,0
2018-04-13 23:59:33,984944207524605952,585490397,mars_on_world,"b""\xe2\x9e\x9fPIERROT'S on LINE MUSIC https://t.co/JJDR2cS1ME https://t.co/QPHlTi2Xqa https://t.co/th6eH6G7Tt #music #musik #japan #INFORMATION""",55477,44548,0,0
2018-04-13 23:59:31,984944202013335552,195969741,anthonypena1,"b'Posted a new song: ""Secret ft. Pena"" https://t.co/TpSVAcKyyB #music https://t.co/TsLJrjVuPW'",495,880,0,1
2018-04-13 23:59:30,984944197193969664,2205025579,igushi812,b'weekendsunshine\nhttps://t.co/goscW8n6Se\n#010store #radio #music #blues #reggae #soul #jazz #rock #oldies #cinema\xe2\x80\xa6 https://t.co/db8CEBkAnn',23,44,0,0
2018-04-13 23:59:28,984944189757689856,2466262686,zuko8474,"b""\xf0\x9f\x99\x8c YASSS It's time for a great show Izabel_Morfin:\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d #Music \nhttps://t.co/gjyFNGgKvQ https://t.co/rc06Tyo9EW""",18,57,0,1
2018-04-13 23:59:26,984944181096349696,982059583307841537,ParkAveRecords,"b'Listen to the remix of @ Abran8 to Feel Good Inc by Gorillaz, the first single from The Wall, the first LP of the V\xe2\x80\xa6 https://t.co/TIRlpC7BKb'",16,117,1,4
2018-04-13 23:59:25,984944176675475458,3838049723,kaliroses,b'RT @Director4u2c: \xe2\x9d\xa4\xef\xb8\x8f#Love #Sexy #Friday\xf0\x9f\x8c\xb9@kaliroses #BestFanArmy #Live #NowPlaying #np #gfe #peing #hadith #rt #music #quran #bitcoin #camgi\xe2\x80\xa6',104683,336,6,0
2018-04-13 23:59:24,984944171545870336,984939517944713216,lcdsQeL2pQtMZ2K,"b'RT @carlosdnobrega: GRACIAS \xe2\x9d\xa4\xef\xb8\x8f\n#ITunes Peek\nPop *4\nGeneral *10\n\n \xf0\x9f\x8c\x8e #Almageddon: #Lisboa  \xf0\x9f\x8d\x80\xf0\x9f\x8c\xbb  \nDescarga, Faz o download &amp; GET your copy NOW!\xe2\x80\xa6'",0,20,77,0
2018-04-13 23:59:24,984944169658413056,585490397,mars_on_world,b'\xe2\x99\xa8Very very Berry on LINE MUSIC https://t.co/RM0WFxkF2C https://t.co/IvV7aD3LC2 https://t.co/H1pUJb5wwE #music #musik #japan #INFORMATION',55477,44548,0,0
2018-04-13 23:59:20,984944155087556608,789761681987633152,MelMemphisMusic,"b""Watch @chrisgalesmusic's broadcast: You are lucky it is #Friday13th #LiveMusic @CrownePlaza #Memphis #Music #TeamCh\xe2\x80\xa6 https://t.co/sVVy22tkof""",19,33,6,5
2018-04-13 23:59:20,984944153179054080,3013774036,ponyandabeard,b'#Music #MusicIsLife #Tuneage #NotPolitics #OneDayAtATime \xf0\x9f\x8e\xa7 Down With The Sickness by @Disturbed on @PandoraMusic\nhttps://t.co/BNErUetzN0',2368,2978,0,0
2018-04-13 23:59:20,984944153082687488,814928438763094017,SugarSnatch,b'Want something to rumble that sub? I got you fam.\n#music #newmusic #newmusicalert\n\nhttps://t.co/BAPv1bzVGa',1781,2361,0,1
2018-04-13 23:59:18,984944145310670849,921473773651595266,jazz_promo,b'RT @actionScript3: ~#BobDylan - Subterranean Homesick Blues https://t.co/5cetE1dlyp #music #folk #oldies',7778,1697,1,0
2018-04-13 23:59:14,984944131565694978,585490397,mars_on_world,b'\xe2\x99\xabDisplay on LINE MUSIC https://t.co/f3P1HyhGaC #music #musik #japan #INFORMATION',55477,44548,0,0
2018-04-13 23:59:12,984944119138127874,4447898053,DavonR143ver,b'Relax &amp; .. Puff Pass\n#realhiphop #music #musicvideo #indiemusic #indie #artist #labels\xe2\x80\xa6 https://t.co/r4NP2vNPAR',30,138,0,0
2018-04-13 23:59:11,984944115061313540,41540922,LordBagheera,"b'I\'m listening to ""1111"" on @BeatStars! #beat #music https://t.co/KDgIGqFbLm #BarbieTingz #pubg'",6144,47,0,0
2018-04-13 23:59:08,984944103984193543,15267777,actionScript3,b'~#BobDylan - Subterranean Homesick Blues https://t.co/5cetE1dlyp #music #folk #oldies',18097,17674,1,1
2018-04-13 23:59:07,984944099286568960,397070088,AllTimeGospel,b'NowPlaying Medley: Breathe - Byron Cage Hear It NOW On https://t.co/FPSRDI3Vrc #Urban #Gospel #Music  18:58',5324,2954,0,1
2018-04-13 23:59:05,984944091451609090,1594768068,DrGaryHughes,"b'RT @kwesby73: @Imaginedragons Thanks for producing a great song to use with my students highlights, they were really pumped about this proj\xe2\x80\xa6'",1242,329,2,0
2018-04-13 23:59:05,984944089794859009,953696442509557760,DNRsMusic,b'RT @PlayTheMove: Feel free to submit your #music and #art https://t.co/qwodlNgbEd All artwork will be published free of charge. https://t.c\xe2\x80\xa6',2872,794,153,0
2018-04-13 23:59:04,984944087320145920,574545242,itsbillyd,"b""Watch @chrisgalesmusic's broadcast: You are lucky it is #Friday13th #LiveMusic @CrownePlaza #Memphis #Music #TeamCh\xe2\x80\xa6 https://t.co/6VQsYfuOB2""",118,136,0,1
2018-04-13 23:59:04,984944085650886656,3308083522,MidnightSnoow98,b'RT @WriterFry: Can you be addicted to your own fan page? I always feel like posting on it. lmao Is that weird? #music',166,635,1,0
2018-04-13 23:59:03,984944085122342912,721123961338249216,marzofmine,b'the #music you #love tells what you are \xe2\x99\xa1 \n#Bowie4ever \n#Bowie\n#DavidBowie  \xe2\x99\xa1\xe2\x9a\xa1\xe2\x98\x86 https://t.co/jjV7tbS7Bm',250,345,0,6
2018-04-13 23:58:59,984944067393064965,953696442509557760,DNRsMusic,"b""RT @hypebot: Record Labels Know What Artists Want, And It's The Reason They'll Never Change https://t.co/pRyRfmkuvM #musicbiz #musicians #m\xe2\x80\xa6""",2872,794,3,0
2018-04-13 23:58:59,984944066101002240,585490397,mars_on_world,b'\xe2\x9e\x9bREAL -FUTURE(1/3 Quality)- https://t.co/YMlXTCuB7H https://t.co/aPNsjBD76X #music #musik #japan #INFORMATION',55477,44548,0,0
2018-04-13 23:58:57,984944057527889920,14644985,RichBatsford,b'Ancient aboriginal song combined Steve Reich / Philip Glass style orchestral minimalism - this excerpt sounds immen\xe2\x80\xa6 https://t.co/CQSvkuA2mf',1059,269,0,3
2018-04-13 23:58:56,984944054642262017,278066265,MannersMcDade,b'#trailers &amp; #music with @AVSquadTrailers today in #LA https://t.co/hedEyD6779',2002,1068,0,1
2018-04-13 23:58:51,984944032748134400,3047882232,BarberliciousQT,"b'RT @AffinityHG: Come join us for an afternoon of  vibrant a-cappella music. \nAt: Moorfield Primary School,Hazel Grove SK7 5HP. 3pm #music #\xe2\x80\xa6'",276,436,2,0
2018-04-13 23:58:50,984944030239936512,953696442509557760,DNRsMusic,b'RT @skeetdayungpoet: RT @RareMindframe: https://t.co/iGgktW3lQp. Check out my music channel on youtube Enjoy #music #hiphop #hiphopmusic #r\xe2\x80\xa6',2872,794,4,0
2018-04-13 23:58:45,984944006974136321,953696442509557760,DNRsMusic,b'RT @skeetdayungpoet: RT @ChrisStephen_: Reposting @raremindframe:\nCheck out my profile. I have links pics all that. Thank you. #music #hiph\xe2\x80\xa6',2872,794,4,0
2018-04-13 23:58:45,984944006588137472,15245497,SimonFraser4,b'ADVICE FOR A MUSICAL ARTIST ABOUT TO RELEASE HIS FIRST TRACK\nhttps://t.co/yzHdrJJntY\n\nfile under #music #artists\xe2\x80\xa6 https://t.co/mz9QQmAJPC',29135,226,0,1
2018-04-13 23:58:43,984944000296718342,463179809,2006Giuliana,b'RT @PeaceVibesPromo: #peace #love and #music are some of \xe2\x80\x98The Few Things\xe2\x80\x99 worth living for\n#pop #chill\n\nListen to The Few Things by JP Saxe\xe2\x80\xa6',987,859,3,0
2018-04-13 23:58:43,984943997830316032,849630825863761920,CaptainPoolBoy,"b'Speaking of judges and child molesters, granted he may not be in MTG but still a bane in the community @klo224\xe2\x80\xa6 https://t.co/86HeQZ7kq0'",20,80,0,3
2018-04-13 23:58:39,984943984215764993,953696442509557760,DNRsMusic,b'RT @YaProbDidntKnow: #Music has the ability to repair #brain damage and return lost memories\nhttps://t.co/23Ly3Ce9XA\n#Health #Science https\xe2\x80\xa6',2872,794,35,0
2018-04-13 23:58:38,984943978209411073,3012422937,MassiveMonsters,b'RT @seb_sonntag: Celebrating the Adventure Pals release with a quick GB style version of its theme. https://t.co/aJLIxj6lI3 @SAPgiraffe @Ma\xe2\x80\xa6',18850,820,5,0
