ID,Artist,User_ID,User_Name,Text,Created_Time,Favorites,Retweets,Followers,Friends,Location,Tags
1,Adele,User_ID: 385647889,User_Name: Marko Dzalo,Text: This is the end... #Adele #RealMadrid,4/3/2018 20:37,1,0,2787,Friends: 263,Location: ,Tags: #Adele #RealMadrid
2,Adele,User_ID: 205500443,User_Name: KC カーシユー,Text: #philliephanatic straight listening to #adele thinking about coaches interviewed  last winter.  #smh #baseball… https://t.co/4yui7FNpfC,4/3/2018 20:31,0,0,383,Friends: 1430,Location: Century City WLA,Tags: #philliephanatic #adele #smh #baseball…
3,Adele,User_ID: 778307455507959808,User_Name: Jewels,"Text: When #Adele Isn’t Working on New Music, She’s Officiating #Celebrity #Weddings https://t.co/e1Mp1u9TjR https://t.co/VvNkjAb7hS",4/3/2018 20:31,0,0,122,Friends: 67,Location: Worldwide,Tags: #Adele #Celebrity #Weddings
4,Adele,User_ID: 3971205373,User_Name: Download MP3,"Text: justin bieber usher, It sounds so trite but in relationships, you have to communicate., https://t.co/OaGud5furU #1d… https://t.co/N7baHTqU54",4/3/2018 20:30,0,0,4102,Friends: 5000,Location: United States,Tags: #1d…
5,Adele,User_ID: 869932077759827970,User_Name: Prima Darling,Text: Might I say that Adele is looking fabulous! #Adele #Timeless #style #PrimaDarling https://t.co/vv1jFrLjqW,4/3/2018 20:30,0,0,105,Friends: 201,"Location: Manhattan, NY",Tags: #Adele #Timeless #style #PrimaDarling
6,Adele,User_ID: 2414855160,User_Name: Ana Bukuri,Text: 💓😊 #photooftheday #Twitter #fashion #Lovely #schooldays #GirlBoss #Adele #Adele https://t.co/RBTL2GRUci,4/3/2018 20:23,0,0,27,Friends: 7,Location: Georgia,Tags: #photooftheday #Twitter #fashion #Lovely #schooldays #GirlBoss #Adele #Adele
7,Adele,User_ID: 4309736975,User_Name: Huge Adele Fan,Text: Milwaukee Sex Offender Granted Limited Visits With Sick Son: https://t.co/9vYjTC1KrQ. THE ASSOCIATED PRESS on… https://t.co/41KYqFYjmL,4/3/2018 20:07,0,0,28,Friends: 0,Location: ,Tags:
8,Adele,User_ID: 261532111,User_Name: Adalia Brand,Text: RT @TaranSyali: Talk about amazing #gesture - Ed Sheeran gives terminally ill 11-year-old a signed guitar to help raise money for family -…,4/3/2018 20:05,0,5,117,Friends: 934,"Location: Parkland, Florida",Tags: #gesture
9,Adele,User_ID: 880970707072688128,User_Name: Thiago Viana,Text: RT @jessy192125: Hoje a #Adele lembrou que tem rede social e que tem fãs que precisam vê-la. Obrigada por esta foto @Adele Um beijo do Bra…,4/3/2018 20:03,0,1,16,Friends: 54,"Location: Belém, Brasil",Tags: #Adele
10,Adele,User_ID: 2471005586,User_Name: Cameron Court,Text: Wow! Like if you want Adele to officiate your outdoor wedding in the #CameronCourt Pavilion! #LOL #DreamWedding… https://t.co/xQOjb2jjVC,4/3/2018 20:03,0,0,155,Friends: 880,"Location: Raleigh, NC",Tags: #CameronCourt #LOL #DreamWedding…
11,Adele,User_ID: 3971205373,User_Name: Download MP3,"Text: justin biebers phone number, Music is spiritual. The music business is not., https://t.co/iYdZ978tBj #1d #rihanna #bieber #adele #song",4/3/2018 20:01,0,0,4102,Friends: 5000,Location: United States,Tags: #1d #rihanna #bieber #adele #song
12,Adele,User_ID: 230012426,User_Name: Spencer O'Brien,Text: Great day with the @TriptonicUK boys today preparing to go away on a cruise on Sunday! 😎 #adele #mashup https://t.co/o9jkpRcOPw,4/3/2018 19:59,1,0,1717,Friends: 1013,Location: South east london!!,Tags: #adele #mashup
13,Adele,User_ID: 1101081968,User_Name: WOAP Radio,Text: #SmilesForAllHere&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;#Adele     #ChasingPavements     #OnThePlaylist   https://t.co/zVU9nvepD7   #Brie… https://t.co/I4m6qVy2XX,4/3/2018 19:55,0,0,13500,Friends: 13254,"Location: Owosso, MI",Tags: #ChasingPavements #OnThePlaylist #Brie…
14,Adele,User_ID: 4882305899,User_Name: Kirsty-ann Johnstone,"Text: RT @KTStarUK: Over the next few weeks we take the @adelesongbook theatre show to #Camberley, #Harrogate, #Aberdeen &amp; #Weymouth to name just…",4/3/2018 19:49,0,0,383,Friends: 631,Location: ,"Tags: #Camberley, #Harrogate, #Aberdeen #Weymouth"
15,Adele,User_ID: 4292997922,User_Name: Morris,"Text: Honestly, I need a friend like #Adele. He/she must plan my wedding, pay for the flowers and venue, get ordained and… https://t.co/XbIiFOmBJc",4/3/2018 19:42,0,0,427,Friends: 780,"Location: Windhoek, Namibia",Tags: #Adele.
16,Adele,User_ID: 45842047,User_Name: SPIN 1038,Text: She played a big part in the ceremony too #adele https://t.co/zug8NKn3FD,4/3/2018 19:35,0,0,336202,Friends: 92375,Location: Dublin,Tags: #adele
17,Adele,User_ID: 3971205373,User_Name: Download MP3,"Text: justin bieber song love, Our attitude toward life determines life's attitude towards us., https://t.co/q9bcmvBK1x… https://t.co/R3jNrREwKa",4/3/2018 19:30,0,0,4102,Friends: 5000,Location: United States,Tags:
18,Adele,User_ID: 745152665882025988,User_Name: GODDESSES,Text: my new religion ADELISM @Adele #adele #religion https://t.co/OuBMnwbXZp,4/3/2018 19:26,1,0,432,Friends: 398,Location: ,Tags: #adele #religion
19,Adele,User_ID: 2190160127,User_Name: Jessika,Text: Hoje a #Adele lembrou que tem rede social e que tem fãs que precisam vê-la. Obrigada por esta foto @Adele Um beijo… https://t.co/wMGJzF0VmI,4/3/2018 19:22,1,1,175,Friends: 260,Location: Brasil,Tags: #Adele
20,Adele,User_ID: 335571634,User_Name: Déborah Oliveira,Text: Adele quebrando o Instagram hoje! #adele,4/3/2018 19:10,1,0,147,Friends: 305,"Location: Natal, Brasil",Tags: #adele
21,Adele,User_ID: 3971205373,User_Name: Download MP3,"Text: justin bieber featured songs, The best thing one can do when it's raining is to let it rain., http://goo. #1d #rihanna #bieber #adele #song",4/3/2018 19:01,0,0,4102,Friends: 5000,Location: United States,Tags: #1d #rihanna #bieber #adele #song
22,Adele,User_ID: 2677580394,User_Name: Mia London ♥,Text: RT @HauteDerriere: #Adele tells us how it really is ❤️ #quote #positive #happy https://t.co/qBoDE3vAHF,4/3/2018 19:00,0,4,1043,Friends: 869,Location: The Great State of Texas,Tags: #Adele #quote #positive #happy
23,Adele,User_ID: 3708265640,User_Name: Beth Medich,Text: Adele 21 - Love this album! #Music #Adele Available at Amazon https://t.co/2hwBQdXcIT https://t.co/P5nBZup5op,4/3/2018 19:00,0,0,8303,Friends: 8228,"Location: California, USA",Tags:$21 #Music #Adele
24,Adele,User_ID: 870140268846174208,User_Name: Elsibe Temple,Text: RT @HauteDerriere: #Adele tells us how it really is ❤️ #quote #positive #happy https://t.co/qBoDE3vAHF,4/3/2018 18:58,0,4,1459,Friends: 1659,"Location: Johannesburg, South Africa",Tags: #Adele #quote #positive #happy
25,Adele,User_ID: 51792097,User_Name: Ar. Ran Paulite,Text: I can’t love you in the dark.  It feels like we’re oceans apart...🎹🎧 #adele,4/3/2018 18:55,0,0,44,Friends: 83,"Location: Kuala Lumpur Federal Territory, Malaysia",Tags: #adele
26,Adele,User_ID: 395794242,User_Name: Rae Duke,Text: Ordained to conduct @chattyman ceremony AND singer for his first dance. What a dream wedding package/friendship dea… https://t.co/RZra3edT2k,4/3/2018 18:42,0,0,1262,Friends: 809,Location: London,Tags:
27,Adele,User_ID: 407731562,User_Name: Ali Sun,Text: #classic #candid #preciousmoments #priceless #timeless #whenwewereyoung adele #adele Lennon’s… https://t.co/41Uk7It7a2,4/3/2018 18:40,0,0,32044,Friends: 34804,"Location: New Jersey, USA",Tags: #classic #candid #preciousmoments #priceless #timeless #whenwewereyoung #adele
28,Adele,User_ID: 707978540055191552,User_Name: Sofia O'Hara,Text: RT @HauteDerriere: #Adele tells us how it really is ❤️ #quote #positive #happy https://t.co/qBoDE3vAHF,4/3/2018 18:40,0,4,868,Friends: 775,Location: ,Tags: #Adele #quote #positive #happy
29,Adele,User_ID: 169437633,User_Name: Inga Goncharenko,Text: #Adele on IG!  Can't stop loving her!  😍 https://t.co/qIkwPfgrKJ,4/3/2018 18:40,0,0,827,Friends: 677,"Location: Kyiv, Ukraine ",Tags: #Adele
30,Adele,User_ID: 900787713166766080,User_Name: navrotskiy61@ukr.net,Text: RT @KTStarUK: When Katie was Adele but was really Katie..... 😂 Had so much fun @thecromerpier on Sunday in the @AdeleSongbook show. Catch u…,4/3/2018 18:33,0,7,64,Friends: 525,Location: Україна,Tags:
31,Adele,User_ID: 3971205373,User_Name: Download MP3,"Text: justin bieber and usher, The best way to get a bad law repealed is to enforce it strictly., https://t.co/uTHlTdiB2f… https://t.co/fl8GgEKS5d",4/3/2018 18:30,0,0,4102,Friends: 5000,Location: United States,Tags:
32,Adele,User_ID: 4330907801,User_Name: Jacob🍁⁦,Text: #Adele once again💚🌸 https://t.co/sZY4a3VK5P,4/3/2018 18:27,0,0,401,Friends: 606,"Location: El Monofia, Egypt",Tags: #Adele
33,Adele,User_ID: 900787713166766080,User_Name: navrotskiy61@ukr.net,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 18:27,0,18,64,Friends: 525,Location: Україна,Tags:
34,Adele,User_ID: 967886240237473793,User_Name: GreatMarkt,Text: RT @HauteDerriere: #Adele tells us how it really is ❤️ #quote #positive #happy https://t.co/qBoDE3vAHF,4/3/2018 18:26,0,4,864,Friends: 91,Location: Deutschland,Tags: #Adele #quote #positive #happy
35,Adele,User_ID: 2825186511,User_Name: LoveConfidentWomen,Text: #Adele tells us how it really is ❤️ #quote #positive #happy https://t.co/qBoDE3vAHF,4/3/2018 18:25,4,4,83098,Friends: 58038,"Location: New York, NY",Tags: #Adele #quote #positive #happy
36,Adele,User_ID: 4330907801,User_Name: Jacob🍁⁦,Text: ⁦❤️⁩🌸 #Adele https://t.co/Jz4QDRWwvb,4/3/2018 18:24,0,0,401,Friends: 606,"Location: El Monofia, Egypt",Tags: #Adele
37,Adele,User_ID: 624755056,User_Name: Teddy Ruxspizzle,Text: In #2011 #Adele broke the record for the longest time at #1 in the #UK album chart by a female… https://t.co/NChfHx9OHY,4/3/2018 18:17,0,0,312,Friends: 503,"Location: Toronto, ON Canada",Tags: #2011 #Adele #1 #UK
38,Adele,User_ID: 832054430291861504,User_Name: Stephan,Text: RT @CartoonCelebri1: Name one song from #Adele https://t.co/Eg9ao61HPO,4/3/2018 18:15,0,4,53,Friends: 30,Location: ,Tags: #Adele
39,Adele,User_ID: 280242910,User_Name: era jesylemonade,"Text: RT @garrettdeagon: Today I taught a 12-year-old how to be kind like #Adele. I made him watch her Album of the Year acceptance speech, where…",4/3/2018 18:06,0,1,1166,Friends: 187,"Location: Murcia, España",Tags: #Adele.
40,Adele,User_ID: 4277581883,User_Name: DavidC ☕️,Text: RT @johncraggsactor: With the greatest respect to #EddieRedmayne and #Adele Some films should not be remade. Surely Eddie Redmayne is far t…,4/3/2018 18:04,0,2,839,Friends: 1388,"Location: London, England",Tags: #EddieRedmayne #Adele
41,Adele,User_ID: 734059970325544960,User_Name: Najwa,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 18:01,0,18,195,Friends: 200,Location: ,Tags:
42,Adele,User_ID: 3971205373,User_Name: Download MP3,"Text: justin bieber song baby, Writing is a communication., https://t.co/iYdZ978tBj #1d #rihanna #bieber #adele #song",4/3/2018 18:01,0,0,4102,Friends: 5000,Location: United States,Tags: #1d #rihanna #bieber #adele #song
43,Adele,User_ID: 196601052,User_Name: 💜It's me Penny💜,"Text: @Adele posts on Instagram, the first time in months &amp; the fandom goes NUT!!!! LOL #ImaDaydreamer #IloveAdele… https://t.co/Us0FmXiZgA",4/3/2018 17:51,4,0,941,Friends: 2394,Location: O-H-I-O,Tags: #ImaDaydreamer #IloveAdele…
44,Adele,User_ID: 756445569799839744,User_Name: Born for Porn 😎🇩🇪,Text: RT @CourtneyStodden: Someone like you #Cover #Adele To see full video please go to https://t.co/lp0bIstt9B #vocals #recordingartist #singer…,4/3/2018 17:50,0,13,490,Friends: 72,Location: Germany / Deutschland ,Tags: #Cover #Adele #vocals #recordingartist #singer…
45,Adele,User_ID: 735843944446230529,User_Name: J,Text: She's Back: #Adele Wore an Angelic Cape to Officiate a Wedding - Who What Wear https://t.co/2bl6dcos5a,4/3/2018 17:47,0,0,61,Friends: 20,Location: USA ,Tags: #Adele
46,Adele,User_ID: 494406540,User_Name: Wedding Photographer,Text: #Adele 'got ordained to marry Alan Carr' https://t.co/MfGI6mbUTh,4/3/2018 17:47,0,0,1501,Friends: 297,Location: Surrey & West Sussex Offices,Tags: #Adele
47,Adele,User_ID: 981221427838844928,User_Name: Adele Sexy Adkins,"Text: Adele tan sencilla, amable y hermosa 😍 °°°°°#adeleinsta #adelebeautiful #adeleandsimon #adeletour #adele2018… https://t.co/5EPSEP5gsd",4/3/2018 17:38,0,0,6,Friends: 108,Location: ,Tags: #adelebeautiful #adeleandsimon #adeletour #adele2018…
48,Adele,User_ID: 23610417,User_Name: Navin Bahl,Text: #LiveMusic on #SNL: Creating Saturday Night Live: Live Music https://t.co/fV9PhL3z5F via @YouTube #FooFighters… https://t.co/QkAMFUPNVH,4/3/2018 17:37,0,0,176,Friends: 227,"Location: Toronto, Canada.",Tags: #LiveMusic #SNL: #FooFighters…
49,Adele,User_ID: 4655466207,User_Name: HaSsaN❄,Text: ابو ام اللي طلع الهبده دي وحرق دمي ع الفاضي بلاش كدبه ابريل ف #Adele ي ولاد الكلب 😢😢😢😢😢💔✋ https://t.co/MYymclV8nw,4/3/2018 17:34,1,0,412,Friends: 131,Location: ,Tags: #Adele
50,Adele,User_ID: 3971205373,User_Name: Download MP3,"Text: newest song of justin bieber, Everyone enjoys doing the kind of work for which he is best suited., http:/ #1d #rihanna #bieber #adele #song",4/3/2018 17:30,0,0,4102,Friends: 5000,Location: United States,Tags: #1d #rihanna #bieber #adele #song
51,Adele,User_ID: 715164639173210112,User_Name: Byany Daily News,Text: #Adele #'got #ordained #to #marry #Alan #Carr' #News #DailyNews: The pop star conducted the Chatty Man host's weddi… https://t.co/mLS3UJjNU6,4/3/2018 17:21,0,0,1704,Friends: 28,Location: ,Tags: #Adele #'got #ordained #to #marry #Alan #Carr' #News #DailyNews:
52,Adele,User_ID: 4309736975,User_Name: Huge Adele Fan,Text: Adele news from justjared: Adele Confirms She Married Her 2 Best Friends Alan Carr &amp; Paul Drayton!.… https://t.co/Lg9A8QJOAt,4/3/2018 17:17,0,0,28,Friends: 0,Location: ,Tags:$2.…
53,Adele,User_ID: 979824797382332417,User_Name: aymen blt,Text: RT @AdeleUnion: Fall 2018. The new album... #ADELE https://t.co/nZQZMMxcH7,4/3/2018 17:13,0,84,11,Friends: 69,Location: ,"Tags:$2,018.00 #ADELE"
54,Adele,User_ID: 3307140133,User_Name: K.C. Moose Gravès,Text: RT @Pink_Fangirll: YAAAAS QUEEN #adele https://t.co/RBxTfh7NrP,4/3/2018 17:12,0,2,1510,Friends: 655,Location: Archaica,Tags: #adele
55,Adele,User_ID: 24921294,User_Name: Gio Johnson™,Text: RT @GioJohnson_: TASHA COLLINS NOW OWNS HELLO BY ADELE 🙌🏾😩💯❤️ #Singer #Sanging #Rekindled #Adele #Hello #TashaCollins #SingersRoom #TheyHav…,4/3/2018 17:11,0,1,1843,Friends: 869,Location: Chicago,Tags: #Singer #Sanging #Rekindled #Adele #Hello #TashaCollins #SingersRoom #TheyHav…
56,Adele,User_ID: 920937871950848000,User_Name: Lyzalamosteswift,Text: RT @AdeleUnion: Fall 2018. The new album... #ADELE https://t.co/nZQZMMxcH7,4/3/2018 17:11,0,84,84,Friends: 137,Location: Republic of the Philippines,"Tags:$2,018.00 #ADELE"
57,Adele,User_ID: 3298826617,User_Name: мαнι 🌈,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 17:07,0,18,1048,Friends: 332,Location: ⚢,Tags:
58,Adele,User_ID: 3971205373,User_Name: Download MP3,"Text: justin bieber songs video, In communications, familiarity breeds apathy., https://t.co/iYdZ978tBj #1d #rihanna #bieber #adele #song",4/3/2018 17:01,0,0,4102,Friends: 5000,Location: United States,Tags: #1d #rihanna #bieber #adele #song
59,Adele,User_ID: 9567382,User_Name: Ak Baş,Text: #Adele Got Ordained to Marry Her Friends — and Was Also Wedding Singer for Their First… https://t.co/mG8gfnDT0R,4/3/2018 16:59,0,0,2661,Friends: 1703,"Location: Hannover, Germany",Tags: #Adele
60,Adele,User_ID: 950036929818501120,User_Name: nj,Text: RT @LucieRobbins_x_: HOLD UP... So if @adele is an ordained minister that means if there’s a proposal at one of her shows she could LITERAL…,4/3/2018 16:58,0,3,91,Friends: 82,"Location: England, United Kingdom",Tags:
61,Adele,User_ID: 950036929818501120,User_Name: nj,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:58,0,18,91,Friends: 82,"Location: England, United Kingdom",Tags:
62,Adele,User_ID: 319606338,User_Name: Katie Markham,"Text: Over the next few weeks we take the @adelesongbook theatre show to #Camberley, #Harrogate, #Aberdeen &amp; #Weymouth to… https://t.co/AXTpOBP6BP",4/3/2018 16:56,21,0,9919,Friends: 8259,Location: England,"Tags: #Camberley, #Harrogate, #Aberdeen #Weymouth"
63,Adele,User_ID: 2289779582,User_Name: Mary Regan,Text: RT @TFFLA1: Star piece of the #artauction. Thank you @MikeHaynesArt for donating the beautiful #portrait of #adele We raised over £800 beca…,4/3/2018 16:52,0,3,1445,Friends: 542,Location: ,Tags: #artauction. #portrait #adele
64,Adele,User_ID: 4919347773,User_Name: Bela West,"Text: Esa carota me hace pensar cosas malas 😂😂😂 no sé, es muy guapa. #Adele https://t.co/fayVyf6diM",4/3/2018 16:51,1,0,236,Friends: 50,Location: Nobody Knows,Tags: #Adele
65,Adele,User_ID: 957487847975501824,User_Name: gilyn16_LAY,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:48,0,18,172,Friends: 153,Location: alabang,Tags:
66,Adele,User_ID: 930063560125726720,User_Name: EXO-L,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:47,0,18,3133,Friends: 2472,Location: EXO Planet,Tags:
67,Adele,User_ID: 788624442176012289,User_Name: Stream and Buy DELICATE,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:44,0,18,946,Friends: 487,Location: India,Tags:
68,Adele,User_ID: 1550545387,User_Name: Faiqa Z.,"Text: Listen to my cover of @Adele #WhenWeWereYoung , click on the link below!!! I'm proud of this! 💖 This is something… https://t.co/phoaZhdEBs",4/3/2018 16:42,0,0,117,Friends: 85,Location: wonderland,Tags: #WhenWeWereYoung
69,Adele,User_ID: 212054840,User_Name: ʏaɖʏ 💚💖X,Text: Thank you for posting @Adele  omg you are so beautiful. Love you Babe #adele 🇲🇽😍😘,4/3/2018 16:40,1,0,996,Friends: 76,Location: Tijuana B.C,Tags: #adele
70,Adele,User_ID: 3971205373,User_Name: Download MP3,"Text: justin baber song, I don't believe in this business of being behind, better to be in front., http://goo.g #1d #rihanna #bieber #adele #song",4/3/2018 16:30,0,0,4102,Friends: 5000,Location: United States,Tags: #1d #rihanna #bieber #adele #song
71,Adele,User_ID: 901196093198925824,User_Name: fed 🌸,Text: my queen 👸🏼🧡. #Adele https://t.co/igl4Jj1SRW,4/3/2018 16:28,1,0,94,Friends: 137,Location: ,Tags: #Adele
72,Adele,User_ID: 4563816378,User_Name: Ragile,"Text: RT @seetickets: #OnThisDay in 2011, @Adele broke Madonna's record for the longest time at No.1 in the UK album chart by a female solo artis…",4/3/2018 16:26,0,7,2921,Friends: 2819,"Location: Jakarta Selatan, DKI Jakarta",Tags: #OnThisDay
73,Adele,User_ID: 2731461021,User_Name: Theodoros,Text: RT @KTStarUK: Had a great time in #Clacton. We are off to @thecromerpier tonight (Sunday). Can't wait to belt out those @adele hits 😄🎤#crom…,4/3/2018 16:25,0,1,329,Friends: 316,Location: Camberley,Tags: #Clacton.
74,Adele,User_ID: 2731461021,User_Name: Theodoros,Text: RT @KTStarUK: When Katie was Adele but was really Katie..... 😂 Had so much fun @thecromerpier on Sunday in the @AdeleSongbook show. Catch u…,4/3/2018 16:25,0,7,329,Friends: 316,Location: Camberley,Tags:
75,Adele,User_ID: 4309736975,User_Name: Huge Adele Fan,"Text: Adele mention from Phil Witmer: https://t.co/HDlSGtSZvT . Beach House's New Video for ""Dark Spring"" Makes Me Feel L… https://t.co/a41QXmTQMs",4/3/2018 16:23,0,0,28,Friends: 0,Location: ,Tags:
76,Adele,User_ID: 364241111,User_Name: ⚓️ SLASH. 89 ⚓️,Text: RT @CartoonCelebri1: Name one song from #Adele https://t.co/Eg9ao61HPO,4/3/2018 16:22,0,4,54785,Friends: 36480,Location: ,Tags: #Adele
77,Adele,User_ID: 306878546,User_Name: 💧Joaquín Oviedo💧,Text: RT @Pink_Fangirll: YAAAAS QUEEN #adele https://t.co/RBxTfh7NrP,4/3/2018 16:15,0,2,945,Friends: 915,"Location: Formosa, Argentina",Tags: #adele
78,Adele,User_ID: 77238753,User_Name: Paul Barnes,Text: RT @wtafthiscountry: Your ep nearly in the top 100 @OfficiallyLisaM ! Subscribe here everyone! https://t.co/cw5rdajy1I #adele #thiscountry…,4/3/2018 16:12,0,2,317,Friends: 741,Location: Cirencester,Tags:$100 #adele #thiscountry…
79,Adele,User_ID: 981005032895102976,User_Name: Sehun,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:10,0,18,0,Friends: 3,Location: Japan,Tags:
80,Adele,User_ID: 15177843,User_Name: klatsch-tratsch.de,Text: Adele spielt Hochzeitsplanerin #Adele #AlanCarr https://t.co/DAjv824s36,4/3/2018 16:10,0,0,5163,Friends: 342,Location: Germany,Tags: #Adele #AlanCarr
81,Adele,User_ID: 959426994587881473,User_Name: αντιο σας,Text: แม่เจ้าโว้ยยย อะไรดลใจให้อลังขนาดเน้ 555555 #adele https://t.co/ZkMeNY5K43,4/3/2018 16:09,0,0,23,Friends: 74,Location: ,"Tags:$555,555 #adele"
82,Adele,User_ID: 980334314750558208,User_Name: Sammy,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:08,0,18,61,Friends: 256,Location: Indonesia,Tags:
83,Adele,User_ID: 954949344662360065,User_Name: ENCHANTED,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:06,0,18,24,Friends: 20,Location: In Taylor's Heart,Tags:
84,Adele,User_ID: 911970888119197696,User_Name: Vote For Taylegend,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:05,0,18,35,Friends: 7,Location: Taylor's heart,Tags:
85,Adele,User_ID: 171374090,User_Name: Maya Wuland,Text: Kenapa kalo nyanyi enak gelap yahh 😝 #justsinging #notsinger  #adele… https://t.co/tNGR5ABrvY,4/3/2018 16:05,0,0,177,Friends: 213,Location: Jakarta,Tags: #justsinging #notsinger #adele…
86,Adele,User_ID: 16911404,User_Name: Sessão Extra,"Text: .@Anitta vai se apresentar na Royal Albert Hall, em Londres. Casa de shows já foi palco de artistas como #Adele e… https://t.co/P09VOFShpc",4/3/2018 16:05,3,0,129120,Friends: 2537,Location: Rio de Janeiro,Tags: #Adele
87,Adele,User_ID: 795167150440873984,User_Name: ❥,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:03,0,18,701,Friends: 224,Location: ,Tags:
88,Adele,User_ID: 953541195078057985,User_Name: Daydreamer,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:03,0,18,225,Friends: 451,Location: Ukraine,Tags:
89,Adele,User_ID: 95884438,User_Name: フェリ(猫大好き❤),Text: RT @ragdoll_casper: More of Casper on https://t.co/7XIIJZceMp RT to a handsome girl #CatsOfTwitter #love #kitten #adele #areyouthere #cutec…,4/3/2018 16:03,0,6,262,Friends: 57,Location: 神奈川県横浜市,Tags: #CatsOfTwitter #love #kitten #adele #areyouthere #cutec…
90,Adele,User_ID: 2252590962,User_Name: #WeWantShakiraAtWorldCup2018,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:03,0,18,5329,Friends: 4227,Location: 🇵🇪,Tags:
91,Adele,User_ID: 956496819332120576,User_Name: Kerem,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:02,0,18,174,Friends: 276,Location: USA,Tags:
92,Adele,User_ID: 953193859877502976,User_Name: Adele Fan,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:01,0,18,249,Friends: 784,Location: London,Tags:
93,Adele,User_ID: 3971205373,User_Name: Download MP3,"Text: justinbieber song, Be the business never so painful, you may have it done for money., https://t.co/Sfy6RPUiwR #1d… https://t.co/WcOFNDrXaq",4/3/2018 16:01,1,0,4102,Friends: 5000,Location: United States,Tags: #1d…
94,Adele,User_ID: 832122055843680256,User_Name: Patricia 🥀,"Text: RT @AdeleSlayUrFav: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, my @A…",4/3/2018 16:00,0,18,416,Friends: 345,Location: Republic of the Philippines,Tags:
95,Adele,User_ID: 871688472,User_Name: Supreme Goddess Adele,"Text: Legend Adele Laurie Blue Adkins MBE is looking like Supreme Goddess. ❤❤❤❤💕💕💕 I am really shook to death. 💞💞💞 Omg, m… https://t.co/do0Bx8Hn5g",4/3/2018 16:00,43,18,31200,Friends: 340,Location: Adele's World,Tags:
96,Adele,User_ID: 957233504366006273,User_Name: Gaz,"Text: RT @mrgregorallan: When #Adele goes to the cinema, she doesn’t fuck about. 🍿 https://t.co/0FccRB2jge",4/3/2018 15:52,0,2,275,Friends: 1391,"Location: South West, England",Tags: #Adele
