2018-04-12 23:59:58,984581926290894849,2307154634,promo_guru,"b'RT @AutumnSodomy: \xe2\x9d\xa4 *#SongsILove* \xf0\x9f\x8e\xb5 #NP #Music on #SoundCloud - ""My Dresser Ardietwotimes"" by FAMILY $CREWUP$ https://t.co/zeaxRoy9Xl'",15316,12175,1,0
2018-04-12 23:59:57,984581919886241792,398179765,Lezfli,"b'""Memories of Japan""  by Greg Boone.\nFree Play : https://t.co/DAaA3QHooQ  #Nujazz #Music #Studio #Musician #Producer'",572,485,0,0
2018-04-12 23:59:56,984581918493691904,78875906,_6ixse7en,b'#differenceIS I make my own beats and write my own lines \xf0\x9f\xa4\xaf\xf0\x9f\xa7\xa0 #rare #music #hiphop #rap https://t.co/NhvG2VJ8gK',550,904,0,2
2018-04-12 23:59:49,984581887644569600,759055746910724096,parentingsystem,"b""RT @samkj27: These are the most annoying children's songs ever, agree? https://t.co/YFcq1yBhvj #kids #music  #parenting #kids https://t.co/\xe2\x80\xa6""",453,469,1,0
2018-04-12 23:59:48,984581886126231552,2307154634,promo_guru,b'RT @intellectmusic1: Thanks for following me on Twitter. Check out my #SoundCloud https://t.co/KTcoII6wgT #saywhatsaywhat #intellectmusic1\xe2\x80\xa6',15316,12175,2,0
2018-04-12 23:59:47,984581880690421760,2307154634,promo_guru,b'RT @intellectmusic1: Thanks for following me on Twitter. Check out my record on SoundCloud #VeteransDay https://t.co/Ij8e4XuAE5 #saywhatsay\xe2\x80\xa6',15316,12175,1,0
2018-04-12 23:59:46,984581875686617095,751257457050005504,MPRADIO_NET,"b'Pizza Shop - IDK ft Yung Gleesh, MF DOOM &amp; Del The Funky Homosapien #Radio #Music #Live #NP #HipHop #Pop #Rap https://t.co/mVujHDtFm1'",3701,2701,0,0
2018-04-12 23:59:45,984581873576960000,2307154634,promo_guru,"b""RT @sunsettermusic: The first track of my new EP is now pre released on soundcloud. It's called Contact. Would love some feedback! https://\xe2\x80\xa6""",15316,12175,5,0
2018-04-12 23:59:45,984581871802769408,180260891,luvhiphop1983,b'RT @Da__Prophecy: I isten all types of #music but this #cardi b album is \xf0\x9f\x97\xa3GOOOOOOOD!!! That #Bickenhead is Crazy',1589,1579,209,0
2018-04-12 23:59:44,984581867285364737,1107291996,JeffBull5,"b'Song No. 6: Still a favorite; also, the song I\xe2\x80\x99m most likely to be sick of by the end of 2018. Can\xe2\x80\x99t stop, won\xe2\x80\x99t st\xe2\x80\xa6 https://t.co/udX0DDBO7F'",385,166,0,1
